_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.id,_source.decoder.parent,_source.rule.gpg13,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.hipaa,_source.rule.tsc,_source.rule.nist_800_53,_source.decoder,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.extra_data,_source.data.status,_source.data.srcuser,_source.data.dstuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.uid,_source.data.srcip,_source.data.srcport,_source.data.protocol,_source.data.url,_source.data.level,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.file,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.command,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.command,_source.rule.mitre_mitigations,_source.data.sca.check.directory,_source.data.sca.check.reason,_source.data.sca.check.references,_source.data.audit.uid,_source.data.audit.res,_source.data.audit.auid,_source.data.audit.gid,_source.data.audit.exe,_source.data.audit.session,_source.syscheck.size_before,_source.syscheck.perm_before,_source.data.audit.list,_source.data.audit.key,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.euid
wazuh-alerts-4.x-2023.10.07,p6s1C4sBRGOl_uvR9JeB,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.2.5"",""10.2.2""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""IV_32.2""]",sudo,Oct  7 22:22:29 sohaib-virtual-machine sudo:   sohaib : TTY=pts/0 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/systemctl start ssh,log,"Oct 7, 2023 @ 17:22:49.047",/var/log/auth.log,1696699369.9189,"Oct 7, 2023 @ 17:22:49.047",sohaib-virtual-machine,sudo,Oct  7 22:22:29, , ,sudo,"[""7.6"",""7.8"",""7.13""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7"",""AC.6""]","{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""}", , , , , , , , , , , , , , , , , , , , ,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , ,sohaib,root,pts/0,/home/sohaib,/usr/bin/systemctl start ssh,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,qKs1C4sBRGOl_uvR9JeB,1,1,machine-1,001,ubuntu, , ,2,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  7 22:22:29 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000),log,"Oct 7, 2023 @ 17:22:49.049",/var/log/auth.log,1696699369.9733,"Oct 7, 2023 @ 17:22:49.049",sohaib-virtual-machine,sudo,Oct  7 22:22:29, , ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , ,root(uid=0), , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,qas1C4sBRGOl_uvR9JeB,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.2.5""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""IV_32.2""]",pam,Oct  7 22:22:29 sohaib-virtual-machine sudo: pam_unix(sudo:session): session closed for user root,log,"Oct 7, 2023 @ 17:22:49.051",/var/log/auth.log,1696699369.10182,"Oct 7, 2023 @ 17:22:49.051",sohaib-virtual-machine,sudo,Oct  7 22:22:29, , ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , , , , , , , ,root, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,q6s1C4sBRGOl_uvR9JeC,1,1,ubuntu,000,ubuntu,/usr/bin/diff,Trojaned version of file detected.,2,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 7, 2023 @ 17:28:21.070",rootcheck,1696699701.10945,"Oct 7, 2023 @ 17:28:21.070", , , , , , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,rKs1C4sBRGOl_uvR9JeC,1,1,ubuntu,000,ubuntu, , ,1,false,3,"[""10.6.1""]",Wazuh server started.,"[""ossec""]",502,"[""IV_35.7.d""]",ossec,ossec: Manager started.,log,"Oct 7, 2023 @ 17:28:30.448",wazuh-monitord,1696699710.11327,"Oct 7, 2023 @ 17:28:30.448", , , , , , ,"[""10.1""]", , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,ras1C4sBRGOl_uvR_Jdq,1,1,ubuntu,000,ubuntu,/bin/diff,Trojaned version of file detected.,1,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 7, 2023 @ 17:34:09.236",rootcheck,1696700049.11573,"Oct 7, 2023 @ 17:34:09.236", , , , , , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,rqs1C4sBRGOl_uvR_Jdq,1,1,ubuntu,000,ubuntu,/usr/bin/diff,Trojaned version of file detected.,2,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 7, 2023 @ 17:34:09.527",rootcheck,1696700049.11947,"Oct 7, 2023 @ 17:34:09.527", , , , , , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,9OCKC4sBZm_RewTgK-gX,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  8 00:05:06 sohaib-virtual-machine sshd[5184]: pam_unix(sshd:session): session opened for user sohaib(uid=1000) by (uid=0),log,"Oct 7, 2023 @ 19:05:07.229",/var/log/auth.log,1696705507.21804,"Oct 7, 2023 @ 19:05:07.229",sohaib-virtual-machine,sshd,Oct  8 00:05:06, , ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , ,sohaib(uid=1000), , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,9uCKC4sBZm_RewTgK-iK,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  8 00:05:06 sohaib-virtual-machine sshd[5184]: pam_unix(sshd:session): session opened for user sohaib(uid=1000) by (uid=0),log,"Oct 7, 2023 @ 19:05:07.229",/var/log/auth.log,1696705507.21804,"Oct 7, 2023 @ 19:05:07.229",sohaib-virtual-machine,sshd,Oct  8 00:05:06, , ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , ,sohaib(uid=1000), , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,9-CKC4sBZm_RewTgNeit,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.2.5"",""10.2.2""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""IV_32.2""]",sudo,Oct  8 00:08:01 sohaib-virtual-machine sudo:   sohaib : TTY=pts/1 ; PWD=/home/sohaib ; USER=root ; COMMAND=/bin/bash,log,"Oct 7, 2023 @ 19:08:01.968",/var/log/auth.log,1696705681.22264,"Oct 7, 2023 @ 19:08:01.968",sohaib-virtual-machine,sudo,Oct  8 00:08:01, , ,sudo,"[""7.6"",""7.8"",""7.13""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7"",""AC.6""]","{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""}", , , , , , , , , , , , , , , , , , , , ,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , ,sohaib,root,pts/1,/home/sohaib,/bin/bash,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,'-OCKC4sBZm_RewTgNeit,1,1,machine-1,001,ubuntu, , ,2,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  8 00:08:03 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000),log,"Oct 7, 2023 @ 19:08:03.949",/var/log/auth.log,1696705683.22771,"Oct 7, 2023 @ 19:08:03.949",sohaib-virtual-machine,sudo,Oct  8 00:08:03, , ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , ,sohaib,root(uid=0), , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,AuCYC4sBZm_RewTgjeli,1,1,machine-1,001,ubuntu, , ,2,false,3,"[""10.2.5"",""10.2.2""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""IV_32.2""]",sudo,Oct  8 00:23:43 sohaib-virtual-machine sudo:   sohaib : TTY=pts/3 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/systemctl status wazuh-agent,log,"Oct 7, 2023 @ 19:23:44.285",/var/log/auth.log,1696706624.24160,"Oct 7, 2023 @ 19:23:44.285",sohaib-virtual-machine,sudo,Oct  8 00:23:43, , ,sudo,"[""7.6"",""7.8"",""7.13""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7"",""AC.6""]","{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""}", , , , , , , , , , , , , , , , , , , , ,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , ,sohaib,root,pts/3,/home/sohaib,/usr/bin/systemctl status wazuh-agent,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,A-CYC4sBZm_RewTgjelj,1,1,machine-1,001,ubuntu, , ,4,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct  8 00:23:43 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000),log,"Oct 7, 2023 @ 19:23:44.352",/var/log/auth.log,1696706624.24723,"Oct 7, 2023 @ 19:23:44.352",sohaib-virtual-machine,sudo,Oct  8 00:23:43, , ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , ,sohaib,root(uid=0), , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,AOCYC4sBZm_RewTgN-nd,1,1,machine-1,001,ubuntu, , ,2,false,3,"[""10.2.5""]",sshd: authentication success.,"[""syslog"",""sshd"",""authentication_success""]",5715,"[""IV_32.2""]",sshd,Oct  8 00:23:20 sohaib-virtual-machine sshd[5537]: Accepted password for sohaib from 192.168.204.1 port 52676 ssh2,log,"Oct 7, 2023 @ 19:23:20.413",/var/log/auth.log,1696706600.23227,"Oct 7, 2023 @ 19:23:20.413",sohaib-virtual-machine,sshd,Oct  8 00:23:20, , ,sshd,"[""7.1"",""7.2""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""sshd"",""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts"",""Remote Services""]","[""T1078"",""T1021""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access"",""Lateral Movement""]", , , ,sohaib, , , , , ,192.168.204.1,52676, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,EOCiC4sBZm_RewTg1OnW,1,1,machine-1,001,ubuntu, , ,1,false,3,"[""10.6.1""]",New dpkg (Debian Package) requested to install.,"[""syslog"",""dpkg""]",2901,"[""IV_35.7.d""]",dpkg-decoder,2023-10-08 00:34:52 install libauparse0:amd64 <none> 1:3.0.7-1build1,log,"Oct 7, 2023 @ 19:34:53.020",/var/log/dpkg.log,1696707293.27875,"Oct 7, 2023 @ 19:34:53.020", , , ,192.168.40.130, , ,"[""4.10""]",install,libauparse0,amd64,<none>,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC8.1""]","[""AU.6""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,FOCiC4sBZm_RewTg1OnW,1,1,machine-1,001,ubuntu, , ,2,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-08 00:34:54 status half-configured auditd:amd64 1:3.0.7-1build1,log,"Oct 7, 2023 @ 19:34:54.473",/var/log/dpkg.log,1696707294.29677,"Oct 7, 2023 @ 19:34:54.473", , , ,192.168.40.130, , ,"[""4.10""]",status half-configured,auditd,amd64,1:3.0.7-1build1,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,FeCiC4sBZm_RewTg1OnW,1,1,machine-1,001,ubuntu, , ,2,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-08 00:34:59 status installed auditd:amd64 1:3.0.7-1build1,log,"Oct 7, 2023 @ 19:35:00.485",/var/log/dpkg.log,1696707300.30164,"Oct 7, 2023 @ 19:35:00.485", , , ,192.168.40.130, , ,"[""4.10""]",status installed,auditd,amd64,1:3.0.7-1build1,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,GeCiC4sBZm_RewTg_-lc,1,1,machine-1,001,ubuntu, , ,4,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-08 00:35:01 status installed libc-bin:amd64 2.35-0ubuntu3.4,log,"Oct 7, 2023 @ 19:35:02.429",/var/log/dpkg.log,1696707302.32060,"Oct 7, 2023 @ 19:35:02.429", , , ,192.168.40.130, , ,"[""4.10""]",status installed,libc-bin,amd64,2.35-0ubuntu3.4,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,0eBfC4sBZm_RewTgI-j2,1,1,machine-1,001,ubuntu, , ,1,false,3, ,Apparmor DENIED,"[""local"",""syslog"",""apparmor""]",52002, ,kernel,"Oct  7 23:20:50 sohaib-virtual-machine kernel: [   59.245274] audit: type=1400 audit(1696702850.348:44): apparmor=""DENIED"" operation=""capable"" class=""cap"" profile=""/snap/snapd/20092/usr/lib/snapd/snap-confine"" pid=1244 comm=""snap-confine"" capability=12  capname=""net_admin""",log,"Oct 7, 2023 @ 18:20:51.978",/var/log/syslog,1696702851.14906,"Oct 7, 2023 @ 18:20:51.978",sohaib-virtual-machine,kernel,Oct  7 23:20:50, , ,kernel, , , , , , , , ,"{""parent"":""kernel"",""name"":""kernel""}", , , , , , , , , , , , , , , , , , , , , , , ,capable,DENIED, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,1uBfC4sBZm_RewTgI-j2,1,1,machine-1,001,ubuntu,/usr/bin/diff,Trojaned version of file detected.,4,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 7, 2023 @ 18:20:53.305",rootcheck,1696702853.16985,"Oct 7, 2023 @ 18:20:53.305", , , , , , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,1-BfC4sBZm_RewTgI-j2,1,1,machine-1,001,ubuntu, , ,1,false,5, ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]",40704,"[""IV_35.7.d""]",systemd,"Oct  7 23:20:56 sohaib-virtual-machine systemd[1189]: snap.snapd-desktop-integration.snapd-desktop-integration.service: Main process exited, code=exited, status=1/FAILURE",log,"Oct 7, 2023 @ 18:20:58.202",/var/log/syslog,1696702858.17376,"Oct 7, 2023 @ 18:20:58.202",sohaib-virtual-machine,systemd,Oct  7 23:20:56, , , ,"[""4.3""]", , , , , , , ,"{""name"":""systemd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,COCZC4sBZm_RewTgsumK,1,1,machine-1,001,ubuntu, , ,2,false,6,"[""6.5"",""11.4"",""6.5.1""]",SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sqlinjection"",""attack""]",31164,"[""IV_35.7.d""]",web-accesslog,"192.168.204.1 - - [08/Oct/2023:00:25:01 +0500] ""GET /DVWA/vulnerabilities/sqli/?id=%27&Submit=Submit HTTP/1.1"" 500 295 ""http://192.168.204.130/DVWA/vulnerabilities/sqli/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.55""",log,"Oct 7, 2023 @ 19:25:02.373",/var/log/apache2/access.log,1696706702.26240,"Oct 7, 2023 @ 19:25:02.373", , , , ,500, , , , , , , ,"[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","{""name"":""web-accesslog""}", , , , , , , , , , , , , , , , , , , , ,"[""Process Injection"",""Exploit Public-Facing Application""]","[""T1055"",""T1190""]","[""Defense Evasion"",""Privilege Escalation"",""Initial Access""]", , , , , , , , , ,192.168.204.1, ,GET,/DVWA/vulnerabilities/sqli/?id=%27&Submit=Submit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,7OCFC4sBZm_RewTgL-jg,1,1,machine-1,001,ubuntu, , ,5,false,3, ,Apparmor DENIED,"[""local"",""syslog"",""apparmor""]",52002, ,kernel,"Oct  8 00:02:14 sohaib-virtual-machine kernel: [ 2543.768453] audit: type=1400 audit(1696705334.832:46): apparmor=""DENIED"" operation=""capable"" class=""cap"" profile=""/usr/sbin/cupsd"" pid=5162 comm=""cupsd"" capability=12  capname=""net_admin""",log,"Oct 7, 2023 @ 19:02:16.808",/var/log/syslog,1696705336.19469,"Oct 7, 2023 @ 19:02:16.808",sohaib-virtual-machine,kernel,Oct  8 00:02:14, , ,kernel, , , , , , , , ,"{""parent"":""kernel"",""name"":""kernel""}", , , , , , , , , , , , , , , , , , , , , , , ,capable,DENIED, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.07,yuBZC4sBZm_RewTgx-h-,1,1,ubuntu,000,ubuntu, , ,1,false,3,"[""10.6.1""]",Wazuh server started.,"[""ossec""]",502,"[""IV_35.7.d""]",ossec,ossec: Manager started.,log,"Oct 7, 2023 @ 17:48:02.880",wazuh-monitord,1696700882.13331,"Oct 7, 2023 @ 17:48:02.880", , , , , , ,"[""10.1""]", , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3""]","[""AU.6""]","{""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
