experiment_id,phase,run_id,dataset,scenario,seed,model,status,started_at,completed_at,command,config_path,raw_result_path,summary_path,figure_path,error_path,git_commit,notes
e3_strict_hdfs_seed46_ensembletraincalibrated,3,e3_strict_hdfs_seed46_ensembletraincalibrated,HDFS,strict_chronological_holdout,46,EnsembleTrainCalibrated,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method EnsembleTrainCalibrated --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed46_ensembletraincalibrated.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_hdfs_seed42_zscore,3,e3_strict_hdfs_seed42_zscore,HDFS,strict_chronological_holdout,42,ZScore,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method ZScore --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_zscore.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_hdfs_seed42_iqr,3,e3_strict_hdfs_seed42_iqr,HDFS,strict_chronological_holdout,42,IQR,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IQR --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_iqr.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_hdfs_seed42_histogram,3,e3_strict_hdfs_seed42_histogram,HDFS,strict_chronological_holdout,42,Histogram,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method Histogram --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_histogram.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed42_isolationforest,3,e3_strict_bgl_seed42_isolationforest,BGL,strict_chronological_holdout,42,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method IsolationForest --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed42_isolationforest.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed43_isolationforest,3,e3_strict_bgl_seed43_isolationforest,BGL,strict_chronological_holdout,43,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method IsolationForest --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed43_isolationforest.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed44_isolationforest,3,e3_strict_bgl_seed44_isolationforest,BGL,strict_chronological_holdout,44,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method IsolationForest --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed44_isolationforest.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed45_isolationforest,3,e3_strict_bgl_seed45_isolationforest,BGL,strict_chronological_holdout,45,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method IsolationForest --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed45_isolationforest.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed46_isolationforest,3,e3_strict_bgl_seed46_isolationforest,BGL,strict_chronological_holdout,46,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method IsolationForest --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed46_isolationforest.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed42_autoencodermlp,3,e3_strict_bgl_seed42_autoencodermlp,BGL,strict_chronological_holdout,42,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method AutoencoderMLP --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed42_autoencodermlp.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed43_autoencodermlp,3,e3_strict_bgl_seed43_autoencodermlp,BGL,strict_chronological_holdout,43,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method AutoencoderMLP --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed43_autoencodermlp.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed44_autoencodermlp,3,e3_strict_bgl_seed44_autoencodermlp,BGL,strict_chronological_holdout,44,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method AutoencoderMLP --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed44_autoencodermlp.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed45_autoencodermlp,3,e3_strict_bgl_seed45_autoencodermlp,BGL,strict_chronological_holdout,45,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method AutoencoderMLP --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed45_autoencodermlp.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed46_autoencodermlp,3,e3_strict_bgl_seed46_autoencodermlp,BGL,strict_chronological_holdout,46,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method AutoencoderMLP --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed46_autoencodermlp.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed42_ensembletraincalibrated,3,e3_strict_bgl_seed42_ensembletraincalibrated,BGL,strict_chronological_holdout,42,EnsembleTrainCalibrated,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method EnsembleTrainCalibrated --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed42_ensembletraincalibrated.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed43_ensembletraincalibrated,3,e3_strict_bgl_seed43_ensembletraincalibrated,BGL,strict_chronological_holdout,43,EnsembleTrainCalibrated,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method EnsembleTrainCalibrated --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed43_ensembletraincalibrated.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed44_ensembletraincalibrated,3,e3_strict_bgl_seed44_ensembletraincalibrated,BGL,strict_chronological_holdout,44,EnsembleTrainCalibrated,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method EnsembleTrainCalibrated --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed44_ensembletraincalibrated.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed45_ensembletraincalibrated,3,e3_strict_bgl_seed45_ensembletraincalibrated,BGL,strict_chronological_holdout,45,EnsembleTrainCalibrated,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method EnsembleTrainCalibrated --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed45_ensembletraincalibrated.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed46_ensembletraincalibrated,3,e3_strict_bgl_seed46_ensembletraincalibrated,BGL,strict_chronological_holdout,46,EnsembleTrainCalibrated,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method EnsembleTrainCalibrated --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed46_ensembletraincalibrated.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed42_zscore,3,e3_strict_bgl_seed42_zscore,BGL,strict_chronological_holdout,42,ZScore,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method ZScore --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed42_zscore.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed42_iqr,3,e3_strict_bgl_seed42_iqr,BGL,strict_chronological_holdout,42,IQR,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method IQR --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed42_iqr.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_bgl_seed42_histogram,3,e3_strict_bgl_seed42_histogram,BGL,strict_chronological_holdout,42,Histogram,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset bgl --method Histogram --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_bgl_seed42_histogram.json,data/processed/final_experiments_2026/bgl_strict_drain3_summary.csv,,,6e07c3ec11340c2f0a194d4182f4775b3cc667fb,registered_before_phase3_preparation
e3_strict_hdfs_seed42_isolationforest,3,e3_strict_hdfs_seed42_isolationforest,HDFS,strict_chronological_holdout,42,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed42_isolationforest,3,e3_strict_hdfs_seed42_isolationforest,HDFS,strict_chronological_holdout,42,IsolationForest,RUNNING,2026-09-08T09:04:02.411925+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed42_isolationforest,3,e3_strict_hdfs_seed42_isolationforest,HDFS,strict_chronological_holdout,42,IsolationForest,COMPLETED,2026-09-08T09:04:02.411925+00:00,2026-09-08T09:04:07.130479+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed43_isolationforest,3,e3_strict_hdfs_seed43_isolationforest,HDFS,strict_chronological_holdout,43,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed43_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed43_isolationforest,3,e3_strict_hdfs_seed43_isolationforest,HDFS,strict_chronological_holdout,43,IsolationForest,RUNNING,2026-09-08T09:04:07.368105+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed43_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed43_isolationforest,3,e3_strict_hdfs_seed43_isolationforest,HDFS,strict_chronological_holdout,43,IsolationForest,COMPLETED,2026-09-08T09:04:07.368105+00:00,2026-09-08T09:04:11.870661+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed43_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed44_isolationforest,3,e3_strict_hdfs_seed44_isolationforest,HDFS,strict_chronological_holdout,44,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed44_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed44_isolationforest,3,e3_strict_hdfs_seed44_isolationforest,HDFS,strict_chronological_holdout,44,IsolationForest,RUNNING,2026-09-08T09:04:12.060073+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed44_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed44_isolationforest,3,e3_strict_hdfs_seed44_isolationforest,HDFS,strict_chronological_holdout,44,IsolationForest,COMPLETED,2026-09-08T09:04:12.060073+00:00,2026-09-08T09:04:15.971286+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed44_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed45_isolationforest,3,e3_strict_hdfs_seed45_isolationforest,HDFS,strict_chronological_holdout,45,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed45_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed45_isolationforest,3,e3_strict_hdfs_seed45_isolationforest,HDFS,strict_chronological_holdout,45,IsolationForest,RUNNING,2026-09-08T09:04:16.135227+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed45_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed45_isolationforest,3,e3_strict_hdfs_seed45_isolationforest,HDFS,strict_chronological_holdout,45,IsolationForest,COMPLETED,2026-09-08T09:04:16.135227+00:00,2026-09-08T09:04:20.422456+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed45_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed46_isolationforest,3,e3_strict_hdfs_seed46_isolationforest,HDFS,strict_chronological_holdout,46,IsolationForest,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed46_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed46_isolationforest,3,e3_strict_hdfs_seed46_isolationforest,HDFS,strict_chronological_holdout,46,IsolationForest,RUNNING,2026-09-08T09:04:20.593388+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed46_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed46_isolationforest,3,e3_strict_hdfs_seed46_isolationforest,HDFS,strict_chronological_holdout,46,IsolationForest,COMPLETED,2026-09-08T09:04:20.593388+00:00,2026-09-08T09:04:23.868706+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method IsolationForest --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed46_isolationforest.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed42_autoencodermlp,3,e3_strict_hdfs_seed42_autoencodermlp,HDFS,strict_chronological_holdout,42,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed42_autoencodermlp,3,e3_strict_hdfs_seed42_autoencodermlp,HDFS,strict_chronological_holdout,42,AutoencoderMLP,RUNNING,2026-09-08T09:04:24.058123+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed42_autoencodermlp,3,e3_strict_hdfs_seed42_autoencodermlp,HDFS,strict_chronological_holdout,42,AutoencoderMLP,COMPLETED,2026-09-08T09:04:24.058123+00:00,2026-09-08T09:04:24.333493+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 42,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed42_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed43_autoencodermlp,3,e3_strict_hdfs_seed43_autoencodermlp,HDFS,strict_chronological_holdout,43,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed43_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed43_autoencodermlp,3,e3_strict_hdfs_seed43_autoencodermlp,HDFS,strict_chronological_holdout,43,AutoencoderMLP,RUNNING,2026-09-08T09:04:24.503161+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed43_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed43_autoencodermlp,3,e3_strict_hdfs_seed43_autoencodermlp,HDFS,strict_chronological_holdout,43,AutoencoderMLP,COMPLETED,2026-09-08T09:04:24.503161+00:00,2026-09-08T09:04:24.808974+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 43,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed43_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed44_autoencodermlp,3,e3_strict_hdfs_seed44_autoencodermlp,HDFS,strict_chronological_holdout,44,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed44_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed44_autoencodermlp,3,e3_strict_hdfs_seed44_autoencodermlp,HDFS,strict_chronological_holdout,44,AutoencoderMLP,RUNNING,2026-09-08T09:04:24.888734+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed44_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed44_autoencodermlp,3,e3_strict_hdfs_seed44_autoencodermlp,HDFS,strict_chronological_holdout,44,AutoencoderMLP,COMPLETED,2026-09-08T09:04:24.888734+00:00,2026-09-08T09:04:25.145672+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 44,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed44_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed45_autoencodermlp,3,e3_strict_hdfs_seed45_autoencodermlp,HDFS,strict_chronological_holdout,45,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed45_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed45_autoencodermlp,3,e3_strict_hdfs_seed45_autoencodermlp,HDFS,strict_chronological_holdout,45,AutoencoderMLP,RUNNING,2026-09-08T09:04:25.229405+00:00,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed45_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed45_autoencodermlp,3,e3_strict_hdfs_seed45_autoencodermlp,HDFS,strict_chronological_holdout,45,AutoencoderMLP,COMPLETED,2026-09-08T09:04:25.229405+00:00,2026-09-08T09:04:25.492948+00:00,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 45,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed45_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
e3_strict_hdfs_seed46_autoencodermlp,3,e3_strict_hdfs_seed46_autoencodermlp,HDFS,strict_chronological_holdout,46,AutoencoderMLP,PLANNED,,,scripts/run_strict_sequence_experiments.py --resume --dataset hdfs --method AutoencoderMLP --seed 46,docs/memoire/final_experiments_2026/configs/strict_sequence_protocol.json,data/processed/final_experiments_2026/phase_3/e3_strict_hdfs_seed46_autoencodermlp.json,data/processed/final_experiments_2026/hdfs_strict_drain3_summary.csv,,,99c52b9aa009109f49f4efac4e8557e726bb0bab,
