timestamp,source_ip,server,username,service,attempts,status,port,protocol,comment,anomaly_label,hour,weekday
2023-04-25T12:27:13.248400,221.5.200.0,web-sgp-02,admin,sudo,1,Success,22,SSH2,User admin success login via sudo,normal,12,1
2026-11-23T03:12:45.818931,96.35.55.107,monitor-car-01,ubuntu,login,2,Failed,22,RDP,User ubuntu failed login via login,normal,3,0
2024-05-28T02:45:42.477535,136.19.154.5,vpn-thr-02,ec2-user,cron,1,Success,443,SSH2,User ec2-user success login via cron,normal,2,1
2026-01-07T19:49:06.683025,178.156.42.121,monitor-car-01,ubuntu,cron,2,Failed,22,SSH2,User ubuntu failed login via cron,normal,19,2
2026-08-04T17:07:57.746191,145.223.138.5,vpn-thr-02,root,cron,1,Success,443,N/A,User root success login via cron,normal,17,1
2023-10-30T09:54:23.993168,128.55.74.44,backup-prk-01,adamthomas,sudo,1,Failed,22,RDP,User adamthomas failed login via sudo,normal,9,0
2024-09-02T13:38:19.633515,104.168.51.3,db-ber-01,www-data,cron,1,Success,22,SSH2,User www-data success login via cron,normal,13,0
2024-04-07T05:51:42.783902,215.103.250.108,vpn-thr-02,stefanie27,sudo,1,Success,22,SSH2,User stefanie27 success login via sudo,normal,5,6
2026-10-05T07:22:15.010382,145.159.50.190,vpn-thr-02,ec2-user,cron,1,Success,443,TELNET,User ec2-user success login via cron,normal,7,0
2025-09-12T21:49:53.950971,98.204.100.82,monitor-car-01,ubuntu,cron,4,Failed,22,TELNET,User ubuntu failed login via cron,normal,21,4
2024-12-16T14:37:45.713034,50.24.37.112,web-sgp-02,ubuntu,su,1,Success,443,N/A,User ubuntu success login via su,normal,14,0
2023-09-13T19:02:05.068399,70.23.219.124,srv-tok-03,justinlong,login,1,Failed,80,N/A,User justinlong failed login via login,normal,19,2
2025-01-24T16:27:19.469589,93.126.0.36,proxy-mow-01,admin,su,1,Success,2222,RDP,User admin success login via su,normal,16,4
2023-07-30T12:05:02.445629,121.143.135.10,srv-ldn-02,root,cron,1,Success,443,RDP,User root success login via cron,normal,12,6
2026-01-16T14:19:01.702197,105.24.77.143,vpn-thr-02,nginx,cron,1,Success,2222,SSH2,User nginx success login via cron,normal,14,4
2024-01-22T23:43:18.617942,193.192.153.7,monitor-car-01,ubuntu,sudo,1,Failed,443,SSH2,User ubuntu failed login via sudo,normal,23,0
2025-01-17T08:02:45.011329,56.246.20.224,web-sgp-02,root,sudo,48,Failed,22,SSH2,Multiple failed login attempts for user root,brute_force,8,4
2025-12-09T23:35:49.522747,40.14.50.61,srv-ldn-02,root,sudo,2,Failed,2222,SSH2,User root failed login via sudo,normal,23,1
2026-02-01T10:51:07.790748,180.220.188.91,vpn-thr-02,ubuntu,cron,1,Failed,22,RDP,User ubuntu failed login via cron,normal,10,6
2026-01-16T15:47:13.772384,196.215.45.131,backup-prk-01,torresscott,sudo,5,Failed,2222,TELNET,User torresscott failed login via sudo,normal,15,4
2024-11-15T07:39:46.299798,37.157.74.206,vpn-thr-02,nginx,ssh,1,Success,22,N/A,User nginx success login via ssh,normal,7,4
2023-05-23T10:50:36.071056,61.220.50.163,backup-prk-01,admin,cron,4,Failed,22,SSH2,User admin failed login via cron,normal,10,1
2025-12-30T03:36:46.157276,107.57.100.84,monitor-car-01,ubuntu,ssh,2,Failed,2222,N/A,User ubuntu failed login via ssh,normal,3,1
2024-08-16T11:30:00.512650,214.205.199.153,web-sgp-02,johngeorge,login,1,Success,22,N/A,User johngeorge success login via login,normal,11,4
2026-09-12T01:50:16.924590,72.85.155.87,srv-nyc-01,jefferydavis,login,1,Failed,2222,TELNET,User jefferydavis failed login via login,normal,1,5
2025-05-31T12:57:44.898945,7.115.253.214,db-ber-01,nginx,sudo,5,Failed,22,N/A,User nginx failed login via sudo,normal,12,5
2025-05-27T02:31:44.894039,216.99.19.228,srv-tok-03,ubuntu,ssh,2,Failed,443,TELNET,User ubuntu failed login via ssh,normal,2,1
2026-02-25T11:19:45.361822,45.45.151.59,srv-nyc-01,mbowman,login,2,Failed,80,SSH2,User mbowman failed login via login,normal,11,2
2025-10-22T00:01:25.706853,76.165.110.154,srv-tok-03,ec2-user,ssh,2,Success,22,SSH2,User ec2-user success login via ssh,normal,0,2
2024-10-05T04:32:18.212892,11.100.132.49,vpn-thr-02,ec2-user,cron,4,Failed,22,TELNET,User ec2-user failed login via cron,normal,4,5
2026-04-20T11:36:08.103518,93.10.24.213,vpn-thr-02,nginx,login,1,Failed,443,TELNET,User nginx failed login via login,normal,11,0
2024-11-19T21:16:20.553897,146.143.171.60,srv-ldn-02,ec2-user,sudo,1,Failed,2222,N/A,User ec2-user failed login via sudo,normal,21,1
2024-07-26T14:05:14.597200,185.132.202.91,db-ber-01,ec2-user,login,1,Success,22,TELNET,User ec2-user success login via login,normal,14,4
2026-07-04T20:03:29.117535,71.247.149.176,srv-tok-03,www-data,cron,3,Failed,22,SSH2,User www-data failed login via cron,normal,20,5
2026-04-21T21:01:06.976686,37.167.166.51,proxy-mow-01,ec2-user,cron,1,Failed,22,N/A,User ec2-user failed login via cron,normal,21,1
2023-12-02T22:36:58.281293,79.93.82.38,backup-prk-01,admin,su,1,Success,2222,TELNET,User admin success login via su,normal,22,5
2026-05-18T02:15:39.479132,41.81.83.138,proxy-mow-01,washingtondouglas,su,5,Failed,22,TELNET,User washingtondouglas failed login via su,normal,2,0
2025-11-24T00:54:37.478970,44.67.126.253,monitor-car-01,romeroluke,sudo,1,Success,22,TELNET,User romeroluke success login via sudo,normal,0,0
2023-10-20T08:02:14.471110,59.32.71.85,srv-ldn-02,admin,su,2,Failed,80,TELNET,User admin failed login via su,normal,8,4
2024-10-05T16:18:35.740952,41.236.138.156,srv-tok-03,jfoster,login,4,Failed,2222,SSH2,User jfoster failed login via login,normal,16,5
2025-02-08T00:04:42.998279,175.234.11.44,web-sgp-02,ec2-user,cron,2,Failed,80,SSH2,User ec2-user failed login via cron,normal,0,5
2024-09-18T21:52:43.925203,179.188.157.90,web-sgp-02,eric29,login,2,Failed,22,TELNET,User eric29 failed login via login,normal,21,2
2026-10-07T00:03:58.688936,91.31.208.62,db-ber-01,admin,cron,1,Success,22,N/A,User admin success login via cron,normal,0,2
2026-09-29T21:15:47.257968,171.50.13.38,monitor-car-01,admin,ssh,4,Failed,22,SSH2,User admin failed login via ssh,normal,21,1
2025-12-31T01:54:04.400767,151.119.139.26,proxy-mow-01,nginx,su,1,Success,2222,N/A,User nginx success login via su,normal,1,2
2025-08-03T04:25:56.263819,95.162.50.76,backup-prk-01,nginx,su,1,Failed,2222,N/A,User nginx failed login via su,normal,4,6
2023-12-25T15:07:44.242629,69.133.101.213,srv-nyc-01,ubuntu,login,1,Failed,80,TELNET,User ubuntu failed login via login,normal,15,0
2024-11-10T20:28:30.533116,122.14.10.110,db-ber-01,ec2-user,ssh,2,Failed,22,TELNET,User ec2-user failed login via ssh,normal,20,6
2025-10-22T23:09:14.109130,162.153.126.137,proxy-mow-01,ec2-user,su,1,Failed,80,SSH2,User ec2-user failed login via su,normal,23,2
2025-04-28T12:19:42.130801,181.29.143.140,vpn-thr-02,colleenshelton,login,2,Failed,2222,TELNET,User colleenshelton failed login via login,normal,12,0
2026-10-25T18:35:16.279092,143.144.114.138,vpn-thr-02,ubuntu,login,1,Failed,22,SSH2,User ubuntu failed login via login,normal,18,6
2025-09-12T05:27:07.126495,212.240.103.204,proxy-mow-01,perezjasmine,login,1,Success,22,RDP,User perezjasmine success login via login,normal,5,4
2026-05-23T10:02:59.199636,162.214.69.132,backup-prk-01,ubuntu,sudo,1,Failed,22,N/A,User ubuntu failed login via sudo,normal,10,5
2023-04-10T03:42:10.764746,126.138.0.1,proxy-mow-01,ubuntu,cron,1,Success,22,RDP,User ubuntu success login via cron,normal,3,0
2025-06-28T12:30:07.624578,144.130.157.26,proxy-mow-01,admin,cron,4,Success,22,N/A,User admin success login via cron,normal,12,5
2025-04-24T08:15:24.549923,199.38.68.135,srv-nyc-01,root,sudo,1,Success,22,TELNET,User root success login via sudo,normal,8,3
2023-07-26T09:13:18.168857,192.131.192.79,monitor-car-01,root,ssh,1,Success,443,TELNET,User root success login via ssh,normal,9,2
2024-05-21T16:12:06.174384,123.67.41.98,db-ber-01,ubuntu,ssh,4,Failed,22,SSH2,User ubuntu failed login via ssh,normal,16,1
2024-07-24T02:38:55.692158,82.249.154.126,proxy-mow-01,nginx,login,2,Success,22,N/A,User nginx success login via login,normal,2,2
2025-08-11T05:50:01.084480,100.150.210.74,db-ber-01,root,ssh,43,Failed,22,RDP,Multiple failed login attempts for user root,brute_force,5,0
2025-05-15T03:05:23.433481,77.161.196.176,srv-tok-03,www-data,login,1,Failed,443,RDP,User www-data failed login via login,normal,3,3
2024-10-23T08:24:37.062076,193.5.120.10,srv-nyc-01,ec2-user,su,1,Success,2222,SSH2,User ec2-user success login via su,normal,8,2
2026-01-22T05:10:52.499722,40.68.82.105,vpn-thr-02,www-data,login,5,Failed,443,RDP,User www-data failed login via login,normal,5,3
2025-11-03T18:39:17.141948,188.108.116.62,backup-prk-01,admin,login,1,Success,22,SSH2,User admin success login via login,normal,18,0
2026-09-11T01:16:22.432200,60.125.119.203,vpn-thr-02,www-data,ssh,1,Success,2222,TELNET,User www-data success login via ssh,normal,1,4
2023-05-04T15:21:22.151592,104.107.147.112,vpn-thr-02,joel44,su,1,Failed,22,SSH2,User joel44 failed login via su,normal,15,3
2023-03-17T21:00:04.345213,185.33.134.36,srv-nyc-01,cchurch,su,1,Success,2222,N/A,User cchurch success login via su,normal,21,4
2025-01-15T04:08:48.854453,190.251.140.192,srv-ldn-02,nginx,login,1,Success,80,SSH2,User nginx success login via login,normal,4,2
2025-06-11T11:34:10.999004,140.117.61.247,monitor-car-01,nginx,cron,1,Success,22,RDP,User nginx success login via cron,normal,11,2
2026-05-11T01:31:22.916272,140.169.103.141,monitor-car-01,maryadams,sudo,1,Failed,80,RDP,User maryadams failed login via sudo,normal,1,0
2024-12-08T19:17:15.586594,28.238.221.102,proxy-mow-01,nginx,cron,2,Failed,2222,N/A,User nginx failed login via cron,normal,19,6
2026-06-29T07:44:13.322977,141.75.192.208,srv-tok-03,charlotteadams,ssh,1,Success,22,RDP,User charlotteadams success login via ssh,normal,7,0
2024-05-09T18:38:53.788413,134.254.62.250,db-ber-01,nginx,ssh,1,Failed,80,TELNET,User nginx failed login via ssh,normal,18,3
2025-08-18T00:33:41.020174,26.82.187.149,srv-nyc-01,nginx,cron,3,Failed,22,SSH2,User nginx failed login via cron,normal,0,0
2025-06-27T04:05:16.577933,218.146.212.96,proxy-mow-01,ubuntu,cron,1,Success,22,N/A,User ubuntu success login via cron,normal,4,4
2024-08-22T01:03:36.074811,204.253.204.179,monitor-car-01,ec2-user,su,1,Success,80,RDP,User ec2-user success login via su,normal,1,3
2023-12-31T22:43:17.909934,191.29.186.56,proxy-mow-01,www-data,ssh,1,Success,2222,N/A,User www-data success login via ssh,normal,22,6
2024-09-16T10:10:28.264104,27.171.14.14,proxy-mow-01,wthompson,su,1,Success,2222,TELNET,User wthompson success login via su,normal,10,0
2025-05-02T18:05:18.287313,197.207.178.187,backup-prk-01,nginx,sudo,1,Failed,80,SSH2,User nginx failed login via sudo,normal,18,4
2023-07-11T06:52:57.645366,88.184.109.13,srv-tok-03,root,cron,3,Failed,22,TELNET,User root failed login via cron,normal,6,1
2025-08-13T16:33:34.975496,113.139.202.162,srv-nyc-01,www-data,sudo,5,Failed,2222,TELNET,User www-data failed login via sudo,normal,16,2
2024-09-07T21:51:54.348276,146.247.20.70,proxy-mow-01,nginx,su,1,Success,22,N/A,User nginx success login via su,normal,21,5
2025-05-27T03:24:10.347755,39.246.139.148,vpn-thr-02,nginx,sudo,4,Failed,22,N/A,User nginx failed login via sudo,normal,3,1
2023-05-17T00:40:15.447696,190.121.134.164,srv-tok-03,aaron20,ssh,2,Failed,80,N/A,User aaron20 failed login via ssh,normal,0,2
2026-05-21T10:48:09.092083,119.97.44.126,backup-prk-01,admin,su,2,Failed,80,N/A,User admin failed login via su,normal,10,3
2024-01-17T19:55:36.883205,111.50.19.83,srv-tok-03,root,ssh,1,Failed,22,SSH2,User root failed login via ssh,normal,19,2
2024-08-07T11:19:29.407309,70.219.91.58,proxy-mow-01,admin,login,1,Failed,2222,SSH2,User admin failed login via login,normal,11,2
2024-04-26T06:14:05.821580,101.58.230.68,db-ber-01,nginx,cron,1,Success,2222,TELNET,User nginx success login via cron,normal,6,4
2025-01-01T11:45:22.984693,37.235.232.9,db-ber-01,admin,sudo,2,Failed,2222,RDP,User admin failed login via sudo,normal,11,2
2023-05-30T10:35:01.257571,131.230.54.41,srv-ldn-02,root,ssh,15,Failed,22,N/A,Multiple failed login attempts for user root,brute_force,10,1
2023-12-25T22:02:45.839955,173.80.255.250,srv-ldn-02,ubuntu,login,2,Failed,22,TELNET,User ubuntu failed login via login,normal,22,0
2024-01-12T10:27:39.110758,173.87.171.161,srv-ldn-02,dmartin,ssh,4,Failed,443,RDP,User dmartin failed login via ssh,normal,10,4
2023-02-09T18:57:14.217155,39.218.86.128,proxy-mow-01,kbush,ssh,1,Success,22,SSH2,User kbush success login via ssh,normal,18,3
2023-05-27T15:34:15.716431,88.105.112.27,srv-tok-03,ec2-user,login,5,Failed,80,TELNET,User ec2-user failed login via login,normal,15,5
2024-11-07T03:34:33.994234,151.141.155.113,srv-ldn-02,jonathanreyes,sudo,1,Success,22,TELNET,User jonathanreyes success login via sudo,normal,3,3
2023-09-30T09:30:20.582955,128.137.27.196,srv-tok-03,www-data,ssh,1,Success,22,SSH2,User www-data success login via ssh,normal,9,5
2025-05-09T23:05:48.914551,194.239.80.150,db-ber-01,root,ssh,1,Success,443,TELNET,User root success login via ssh,normal,23,4
2024-02-18T14:30:12.877831,15.145.1.130,vpn-thr-02,nginx,cron,2,Failed,2222,RDP,User nginx failed login via cron,normal,14,6
2026-08-12T11:41:55.722659,42.123.214.65,web-sgp-02,tgilmore,ssh,5,Failed,443,N/A,User tgilmore failed login via ssh,normal,11,2
2023-09-30T07:08:53.259674,119.101.121.100,srv-ldn-02,nginx,su,3,Failed,22,N/A,User nginx failed login via su,normal,7,5
2024-04-17T09:41:45.806122,94.90.102.92,srv-ldn-02,www-data,cron,1,Failed,22,SSH2,User www-data failed login via cron,normal,9,2
2024-11-01T13:20:17.458098,10.234.92.239,srv-nyc-01,emma01,sudo,1,Failed,22,RDP,User emma01 failed login via sudo,normal,13,4
2023-10-16T16:38:18.285716,53.59.191.110,srv-ldn-02,admin,login,1,Success,22,RDP,User admin success login via login,normal,16,0
2025-03-16T12:16:28.582868,90.126.10.226,db-ber-01,ubuntu,ssh,1,Success,22,TELNET,User ubuntu success login via ssh,normal,12,6
2026-07-26T10:04:17.075237,167.13.196.118,web-sgp-02,nginx,su,1,Failed,22,TELNET,User nginx failed login via su,normal,10,6
2024-06-20T21:30:59.709013,97.161.218.125,srv-tok-03,ubuntu,ssh,3,Failed,2222,SSH2,User ubuntu failed login via ssh,normal,21,3
2023-04-10T10:57:21.929001,199.44.238.2,web-sgp-02,nginx,ssh,1,Success,443,TELNET,User nginx success login via ssh,normal,10,0
2025-11-15T20:53:39.873320,153.234.168.26,srv-ldn-02,admin,cron,1,Success,22,TELNET,User admin success login via cron,normal,20,5
2025-03-06T01:09:55.174462,186.247.164.225,db-ber-01,jared60,cron,2,Failed,2222,TELNET,User jared60 failed login via cron,normal,1,3
2026-01-21T05:54:50.240745,221.103.120.153,srv-tok-03,gonzalezkenneth,cron,1,Success,443,RDP,User gonzalezkenneth success login via cron,normal,5,2
2024-10-17T08:39:33.758269,12.137.108.98,vpn-thr-02,ec2-user,sudo,2,Failed,2222,RDP,User ec2-user failed login via sudo,normal,8,3
2023-04-04T17:41:18.863044,86.39.9.100,vpn-thr-02,ubuntu,su,2,Failed,22,RDP,User ubuntu failed login via su,normal,17,1
2026-02-15T03:10:24.687135,142.220.121.200,backup-prk-01,yschneider,login,1,Success,22,TELNET,User yschneider success login via login,normal,3,6
2023-01-01T23:05:24.333190,25.59.167.97,srv-tok-03,todd68,sudo,4,Failed,22,SSH2,User todd68 failed login via sudo,normal,23,6
2025-09-10T02:03:00.575065,110.231.147.213,srv-tok-03,admin,login,2,Failed,22,RDP,User admin failed login via login,normal,2,2
2026-09-02T04:34:59.045032,51.83.147.138,srv-ldn-02,admin,login,2,Failed,22,TELNET,User admin failed login via login,normal,4,2
2024-09-03T08:40:29.156618,213.112.11.58,srv-nyc-01,tkelley,login,1,Success,443,TELNET,User tkelley success login via login,normal,8,1
2024-03-29T03:06:44.285784,149.53.170.139,monitor-car-01,benjamin77,ssh,3,Failed,22,RDP,User benjamin77 failed login via ssh,normal,3,4
2023-12-04T07:35:43.876810,85.175.215.149,monitor-car-01,root,sudo,3,Failed,443,SSH2,User root failed login via sudo,normal,7,0
2023-08-16T17:55:48.980804,175.250.21.124,web-sgp-02,nginx,login,1,Success,443,N/A,User nginx success login via login,normal,17,2
2025-05-31T18:13:10.425130,114.221.33.142,backup-prk-01,ubuntu,su,1,Failed,37593,RDP,Port scan detected from 114.221.33.142 on port 37593,port_scan,18,5
2026-09-02T13:52:15.675359,29.206.224.117,web-sgp-02,penavanessa,su,1,Success,22,N/A,User penavanessa success login via su,normal,13,2
2023-09-20T02:11:00.129779,51.239.213.22,srv-ldn-02,admin,su,4,Failed,2222,TELNET,User admin failed login via su,normal,2,2
2026-08-01T09:42:27.809091,158.79.117.3,monitor-car-01,ec2-user,sudo,1,Failed,29080,RDP,Port scan detected from 158.79.117.3 on port 29080,port_scan,9,5
2024-07-25T03:11:56.113222,145.25.203.25,web-sgp-02,jessica44,sudo,2,Failed,443,N/A,User jessica44 failed login via sudo,normal,3,3
2024-04-29T10:57:26.868884,17.234.78.20,srv-nyc-01,www-data,su,3,Failed,22,SSH2,User www-data failed login via su,normal,10,0
2026-01-22T05:48:36.025253,146.204.38.123,db-ber-01,nginx,sudo,1,Success,22,TELNET,User nginx success login via sudo,normal,5,3
2023-11-17T20:14:57.006554,206.121.145.35,backup-prk-01,ubuntu,login,1,Failed,22,RDP,User ubuntu failed login via login,normal,20,4
2023-03-01T01:04:26.481727,161.118.133.153,monitor-car-01,nicholasjones,login,1,Success,22,N/A,User nicholasjones success login via login,normal,1,2
2024-06-22T12:24:56.764250,35.182.70.140,srv-ldn-02,ec2-user,cron,1,Success,80,TELNET,User ec2-user success login via cron,normal,12,5
2026-07-01T10:37:40.727452,223.8.11.87,web-sgp-02,johnsonbradley,ssh,1,Success,22,N/A,User johnsonbradley success login via ssh,normal,10,2
2025-08-06T01:45:09.968347,129.75.69.15,backup-prk-01,root,su,1,Success,22,RDP,User root success login via su,normal,1,2
2026-10-15T09:11:37.566667,2.104.16.35,monitor-car-01,mysql,sudo,1,Success,80,SSH2,User mysql executed sudo with elevated privileges,privilege_escalation,9,3
2023-04-23T04:11:34.145695,71.105.105.88,db-ber-01,admin,login,1,Success,80,TELNET,User admin success login via login,normal,4,6
2023-10-22T13:56:24.319211,95.46.198.243,vpn-thr-02,admin,sudo,1,Success,443,TELNET,User admin success login via sudo,normal,13,6
2025-11-13T17:28:58.192687,21.96.177.65,proxy-mow-01,emiller,sudo,1,Success,2222,TELNET,User emiller success login via sudo,normal,17,3
2025-02-27T04:33:56.931795,87.215.57.221,backup-prk-01,root,ssh,1,Failed,22,RDP,User root failed login via ssh,normal,4,3
2025-07-03T17:31:59.665717,202.127.8.232,vpn-thr-02,fdixon,cron,2,Failed,22,SSH2,User fdixon failed login via cron,normal,17,3
2023-05-18T14:51:25.214524,166.12.220.157,srv-tok-03,ec2-user,ssh,1,Success,22,RDP,User ec2-user success login via ssh,normal,14,3
2026-08-01T16:37:17.061094,13.47.180.253,srv-nyc-01,www-data,sudo,3,Failed,22,SSH2,User www-data failed login via sudo,normal,16,5
2025-03-31T01:44:11.984707,153.28.238.65,proxy-mow-01,ubuntu,cron,1,Success,22,N/A,User ubuntu success login via cron,normal,1,0
2025-06-02T05:28:05.968416,168.186.140.19,db-ber-01,john12,cron,1,Success,2222,N/A,User john12 success login via cron,normal,5,0
2023-01-31T14:37:52.249662,80.127.219.216,srv-tok-03,sherri85,ssh,1,Success,22,TELNET,User sherri85 success login via ssh,normal,14,1
2025-12-17T05:47:29.536142,136.194.53.63,vpn-thr-02,root,cron,1,Success,443,N/A,User root success login via cron,normal,5,2
2023-09-29T20:58:37.080548,175.223.9.40,proxy-mow-01,www-data,login,3,Failed,22,SSH2,User www-data failed login via login,normal,20,4
2025-08-31T07:10:23.312545,125.11.1.241,srv-tok-03,admin,cron,1,Failed,2222,N/A,User admin failed login via cron,normal,7,6
2025-08-16T13:02:06.132206,165.45.29.226,db-ber-01,monicajackson,sudo,4,Failed,22,N/A,User monicajackson failed login via sudo,normal,13,5
2026-03-04T02:44:43.986578,108.5.97.37,proxy-mow-01,triciadavis,ssh,3,Success,80,TELNET,User triciadavis success login via ssh,normal,2,2
2024-04-13T12:21:36.323653,143.140.164.182,db-ber-01,www-data,ssh,1,Success,22,SSH2,User www-data success login via ssh,normal,12,5
2024-05-29T19:52:30.617279,38.153.236.190,srv-nyc-01,nginx,ssh,1,Success,22,SSH2,User nginx success login via ssh,normal,19,2
2024-06-05T02:22:21.062476,142.210.5.26,vpn-thr-02,kim68,ssh,5,Failed,443,SSH2,User kim68 failed login via ssh,normal,2,2
2024-07-29T08:33:40.737608,195.175.60.169,srv-nyc-01,nginx,cron,1,Success,80,N/A,User nginx success login via cron,normal,8,0
2025-02-23T03:30:19.249967,181.24.134.95,backup-prk-01,admin,cron,1,Failed,22,N/A,User admin failed login via cron,normal,3,6
2026-12-24T19:09:07.095747,128.127.139.156,srv-tok-03,admin,su,1,Failed,39160,N/A,Port scan detected from 128.127.139.156 on port 39160,port_scan,19,3
2024-06-23T04:12:12.938008,200.116.32.131,proxy-mow-01,jeremy24,login,3,Failed,22,SSH2,User jeremy24 failed login via login,normal,4,6
2025-06-09T21:42:18.314435,82.64.1.57,backup-prk-01,tylersavage,ssh,4,Success,80,N/A,User tylersavage success login via ssh,normal,21,0
2026-04-02T17:41:34.522780,144.131.251.110,srv-tok-03,root,cron,1,Success,22,TELNET,User root success login via cron,normal,17,3
2024-04-25T22:06:15.676908,215.126.154.151,web-sgp-02,johnsoncatherine,su,1,Success,80,TELNET,User johnsoncatherine success login via su,normal,22,3
2025-05-01T06:03:23.033140,160.129.83.177,backup-prk-01,root,sudo,1,Success,80,N/A,User root success login via sudo,normal,6,3
2025-07-27T16:36:05.562080,182.16.41.201,srv-nyc-01,www-data,cron,2,Success,443,RDP,User www-data success login via cron,normal,16,6
2024-10-24T16:01:01.925068,7.152.220.103,proxy-mow-01,nginx,login,1,Failed,22,N/A,User nginx failed login via login,normal,16,3
2023-06-20T20:46:53.770006,166.179.93.162,proxy-mow-01,tamara55,cron,1,Success,80,RDP,User tamara55 success login via cron,normal,20,1
2024-06-14T23:31:12.912927,23.76.41.141,srv-ldn-02,ubuntu,login,2,Failed,22,RDP,User ubuntu failed login via login,normal,23,4
2025-11-20T15:42:48.072551,188.82.51.64,backup-prk-01,nginx,cron,2,Failed,22,TELNET,User nginx failed login via cron,normal,15,3
2025-06-16T09:01:54.898514,28.141.195.21,db-ber-01,estradasarah,login,1,Success,80,RDP,User estradasarah success login via login,normal,9,0
2023-08-25T03:40:06.521247,152.102.205.71,vpn-thr-02,www-data,ssh,2,Failed,22,TELNET,User www-data failed login via ssh,normal,3,4
2026-12-30T04:30:56.888565,173.183.167.226,db-ber-01,root,login,1,Success,22,TELNET,User root success login via login,normal,4,2
2023-01-04T05:45:02.410457,213.232.26.157,srv-tok-03,bryan29,su,1,Success,443,TELNET,User bryan29 success login via su,normal,5,2
2023-05-25T04:02:11.051190,106.210.105.4,web-sgp-02,root,login,1,Success,2222,RDP,User root success login via login,normal,4,3
2024-08-03T23:30:13.266837,14.189.39.41,srv-ldn-02,www-data,su,1,Failed,443,SSH2,User www-data failed login via su,normal,23,5
2024-11-08T13:58:09.757659,117.10.188.69,monitor-car-01,amanda67,login,1,Success,22,SSH2,User amanda67 success login via login,normal,13,4
2025-06-06T13:32:45.092469,76.253.225.1,proxy-mow-01,johnny46,sudo,1,Success,443,SSH2,User johnny46 success login via sudo,normal,13,4
2026-01-16T12:06:50.919837,176.176.154.77,db-ber-01,pnelson,su,3,Failed,22,N/A,User pnelson failed login via su,normal,12,4
2024-08-28T03:58:17.305574,81.206.226.253,srv-nyc-01,nginx,su,1,Success,2222,TELNET,User nginx success login via su,normal,3,2
2025-11-06T05:02:52.016296,95.138.94.5,proxy-mow-01,www-data,cron,1,Success,80,RDP,Login from unusual server proxy-mow-01,geo_anomaly,5,3
2025-09-17T22:33:33.629754,54.97.43.153,monitor-car-01,root,sudo,1,Failed,80,SSH2,User root failed login via sudo,normal,22,2
2025-03-12T23:22:16.871824,15.153.51.91,srv-ldn-02,www-data,ssh,1,Success,80,SSH2,User www-data success login via ssh,normal,23,2
2025-06-05T11:04:50.871228,101.220.97.163,web-sgp-02,lindafischer,ssh,1,Success,443,RDP,User lindafischer success login via ssh,normal,11,3
2023-04-08T08:38:27.966639,93.0.131.168,srv-tok-03,ec2-user,cron,1,Success,443,TELNET,User ec2-user success login via cron,normal,8,5
2025-07-07T03:51:28.480805,197.253.9.150,srv-tok-03,root,ssh,1,Failed,2222,TELNET,User root failed login via ssh,normal,3,0
2024-04-05T20:17:08.415924,20.241.235.20,proxy-mow-01,ec2-user,login,1,Success,22,N/A,User ec2-user success login via login,normal,20,4
2024-12-14T13:27:41.228801,202.129.54.20,db-ber-01,admin,ssh,2,Failed,22,TELNET,User admin failed login via ssh,normal,13,5
2025-11-22T03:12:11.795493,199.22.255.253,srv-tok-03,hpeterson,login,1,Failed,22,N/A,User hpeterson failed login via login,normal,3,5
2024-06-10T17:22:59.518886,14.77.42.49,srv-tok-03,admin,login,1,Failed,22,TELNET,User admin failed login via login,normal,17,0
2023-07-23T21:39:28.834489,85.193.253.219,web-sgp-02,parkerdavid,ssh,2,Failed,22,RDP,User parkerdavid failed login via ssh,normal,21,6
2023-10-12T01:31:43.785161,94.34.190.133,proxy-mow-01,ec2-user,sudo,4,Failed,443,N/A,User ec2-user failed login via sudo,normal,1,3
2023-04-24T20:10:56.815196,10.58.131.128,db-ber-01,nginx,sudo,2,Failed,80,RDP,User nginx failed login via sudo,normal,20,0
2025-07-07T03:43:27.597056,1.132.62.144,proxy-mow-01,ubuntu,sudo,3,Success,2222,TELNET,Login from unusual server proxy-mow-01,geo_anomaly,3,0
2023-04-29T04:30:39.714032,40.91.102.152,monitor-car-01,root,sudo,1,Success,80,SSH2,User root success login via sudo,normal,4,5
2026-07-11T08:18:01.405193,209.94.71.218,srv-nyc-01,ec2-user,login,1,Failed,22,SSH2,User ec2-user failed login via login,normal,8,5
2025-09-15T15:32:18.539753,51.187.252.204,proxy-mow-01,dakota19,login,1,Success,80,N/A,User dakota19 success login via login,normal,15,0
2024-08-14T05:42:51.866832,133.216.84.112,proxy-mow-01,henry07,su,5,Failed,22,SSH2,User henry07 failed login via su,normal,5,2
2024-09-22T15:09:13.116960,28.14.128.89,backup-prk-01,fbond,cron,1,Success,22,TELNET,User fbond success login via cron,normal,15,6
2023-08-01T07:42:06.288977,166.201.8.181,srv-tok-03,nginx,su,1,Success,22,RDP,User nginx success login via su,normal,7,1
2025-07-05T23:33:15.676140,96.146.219.45,srv-nyc-01,ubuntu,sudo,1,Success,22,SSH2,User ubuntu success login via sudo,normal,23,5
2026-03-27T15:45:50.138728,27.156.181.190,srv-ldn-02,admin,login,1,Success,22,TELNET,User admin success login via login,normal,15,4
2024-03-01T09:42:03.512269,165.127.89.157,srv-tok-03,admin,su,2,Failed,22,SSH2,User admin failed login via su,normal,9,4
